epoch,batch,phase,generator_total_loss,pixel_loss,perceptual_loss,adversarial_loss,discriminator_loss,real_score,fake_score,psnr,ssim
6,1720,pretrain,0.016644,0.016644,0.0,0.0,0.0,0.0,0.0,32.6696,0.995
6,1740,pretrain,0.03661,0.03661,0.0,0.0,0.0,0.0,0.0,23.7686,0.9681
6,1760,pretrain,0.018556,0.018556,0.0,0.0,0.0,0.0,0.0,32.6167,0.9963
6,1780,pretrain,0.023781,0.023781,0.0,0.0,0.0,0.0,0.0,28.4746,0.9819
6,1800,pretrain,0.020392,0.020392,0.0,0.0,0.0,0.0,0.0,30.0625,0.9932
6,1820,pretrain,0.025308,0.025308,0.0,0.0,0.0,0.0,0.0,29.4536,0.9938
6,1840,pretrain,0.020332,0.020332,0.0,0.0,0.0,0.0,0.0,30.3737,0.9912
6,1860,pretrain,0.021961,0.021961,0.0,0.0,0.0,0.0,0.0,30.1401,0.9899
6,1880,pretrain,0.035804,0.035804,0.0,0.0,0.0,0.0,0.0,26.0254,0.9864
6,1900,pretrain,0.019518,0.019518,0.0,0.0,0.0,0.0,0.0,31.0314,0.9919
6,1920,pretrain,0.034954,0.034954,0.0,0.0,0.0,0.0,0.0,25.4843,0.9831
6,1940,pretrain,0.017118,0.017118,0.0,0.0,0.0,0.0,0.0,31.864,0.9856
6,1960,pretrain,0.012991,0.012991,0.0,0.0,0.0,0.0,0.0,33.8721,0.9885
6,1980,pretrain,0.018533,0.018533,0.0,0.0,0.0,0.0,0.0,31.9,0.9886
6,2000,pretrain,0.02717,0.02717,0.0,0.0,0.0,0.0,0.0,27.9599,0.9871
6,2020,pretrain,0.014997,0.014997,0.0,0.0,0.0,0.0,0.0,33.7436,0.9971
6,2040,pretrain,0.015754,0.015754,0.0,0.0,0.0,0.0,0.0,33.7791,0.9934
6,2060,pretrain,0.018684,0.018684,0.0,0.0,0.0,0.0,0.0,31.0633,0.9913
6,2080,pretrain,0.015949,0.015949,0.0,0.0,0.0,0.0,0.0,33.0122,0.9916
6,2100,pretrain,0.02311,0.02311,0.0,0.0,0.0,0.0,0.0,29.0982,0.9944
6,2120,pretrain,0.031846,0.031846,0.0,0.0,0.0,0.0,0.0,25.6646,0.9674
6,2140,pretrain,0.017986,0.017986,0.0,0.0,0.0,0.0,0.0,32.4324,0.9945
6,2160,pretrain,0.026861,0.026861,0.0,0.0,0.0,0.0,0.0,29.1158,0.9902
6,2180,pretrain,0.026759,0.026759,0.0,0.0,0.0,0.0,0.0,28.1533,0.979
6,2200,pretrain,0.041063,0.041063,0.0,0.0,0.0,0.0,0.0,25.227,0.9737
6,2220,pretrain,0.015485,0.015485,0.0,0.0,0.0,0.0,0.0,33.3137,0.9939
6,2240,pretrain,0.026959,0.026959,0.0,0.0,0.0,0.0,0.0,28.0295,0.9713
6,2260,pretrain,0.023792,0.023792,0.0,0.0,0.0,0.0,0.0,27.9944,0.9703
6,2280,pretrain,0.013042,0.013042,0.0,0.0,0.0,0.0,0.0,34.6172,0.9943
6,2300,pretrain,0.023104,0.023104,0.0,0.0,0.0,0.0,0.0,29.5038,0.973
6,2320,pretrain,0.026117,0.026117,0.0,0.0,0.0,0.0,0.0,26.891,0.984
6,2340,pretrain,0.029146,0.029146,0.0,0.0,0.0,0.0,0.0,26.7151,0.9726
6,2360,pretrain,0.029125,0.029125,0.0,0.0,0.0,0.0,0.0,26.3609,0.9756
6,2380,pretrain,0.016347,0.016347,0.0,0.0,0.0,0.0,0.0,32.6337,0.989
6,2400,pretrain,0.028955,0.028955,0.0,0.0,0.0,0.0,0.0,26.4168,0.9741
6,2420,pretrain,0.018041,0.018041,0.0,0.0,0.0,0.0,0.0,31.9642,0.9949
6,2440,pretrain,0.038922,0.038922,0.0,0.0,0.0,0.0,0.0,24.1499,0.9724
6,2460,pretrain,0.007677,0.007677,0.0,0.0,0.0,0.0,0.0,39.5385,0.9967
6,2480,pretrain,0.023604,0.023604,0.0,0.0,0.0,0.0,0.0,29.2337,0.9893
7,0,pretrain,0.042172,0.042172,0.0,0.0,0.0,0.0,0.0,23.516,0.9588
7,20,pretrain,0.029395,0.029395,0.0,0.0,0.0,0.0,0.0,27.4869,0.9868
7,40,pretrain,0.021743,0.021743,0.0,0.0,0.0,0.0,0.0,28.5668,0.968
7,60,pretrain,0.012419,0.012419,0.0,0.0,0.0,0.0,0.0,35.4553,0.9957
7,80,pretrain,0.024508,0.024508,0.0,0.0,0.0,0.0,0.0,28.2812,0.9833
7,100,pretrain,0.014517,0.014517,0.0,0.0,0.0,0.0,0.0,33.8372,0.9972
7,120,pretrain,0.013675,0.013675,0.0,0.0,0.0,0.0,0.0,34.8394,0.9952
7,140,pretrain,0.029399,0.029399,0.0,0.0,0.0,0.0,0.0,28.7177,0.9924
7,160,pretrain,0.021364,0.021364,0.0,0.0,0.0,0.0,0.0,30.1003,0.9942
7,180,pretrain,0.016232,0.016232,0.0,0.0,0.0,0.0,0.0,33.2045,0.9958
7,200,pretrain,0.019481,0.019481,0.0,0.0,0.0,0.0,0.0,29.9358,0.9893
7,220,pretrain,0.01481,0.01481,0.0,0.0,0.0,0.0,0.0,33.3646,0.9933
7,240,pretrain,0.024173,0.024173,0.0,0.0,0.0,0.0,0.0,28.4098,0.9674
7,260,pretrain,0.027728,0.027728,0.0,0.0,0.0,0.0,0.0,26.9065,0.972
7,280,pretrain,0.043578,0.043578,0.0,0.0,0.0,0.0,0.0,23.3829,0.9639
7,300,pretrain,0.029827,0.029827,0.0,0.0,0.0,0.0,0.0,26.5774,0.9877
7,320,pretrain,0.019265,0.019265,0.0,0.0,0.0,0.0,0.0,30.6467,0.9905
7,340,pretrain,0.016614,0.016614,0.0,0.0,0.0,0.0,0.0,32.6314,0.9941
7,360,pretrain,0.026445,0.026445,0.0,0.0,0.0,0.0,0.0,26.8804,0.9813
7,380,pretrain,0.038795,0.038795,0.0,0.0,0.0,0.0,0.0,24.3522,0.9613
7,400,pretrain,0.026875,0.026875,0.0,0.0,0.0,0.0,0.0,28.7584,0.9927
7,420,pretrain,0.022182,0.022182,0.0,0.0,0.0,0.0,0.0,30.8791,0.9925
7,440,pretrain,0.020128,0.020128,0.0,0.0,0.0,0.0,0.0,28.5943,0.9916
7,460,pretrain,0.015294,0.015294,0.0,0.0,0.0,0.0,0.0,33.104,0.9973
7,480,pretrain,0.019606,0.019606,0.0,0.0,0.0,0.0,0.0,29.2653,0.9887
7,500,pretrain,0.031931,0.031931,0.0,0.0,0.0,0.0,0.0,24.7095,0.9597
7,520,pretrain,0.02147,0.02147,0.0,0.0,0.0,0.0,0.0,28.9703,0.9857
7,540,pretrain,0.011697,0.011697,0.0,0.0,0.0,0.0,0.0,35.5252,0.9973
7,560,pretrain,0.017063,0.017063,0.0,0.0,0.0,0.0,0.0,32.6602,0.9937
7,580,pretrain,0.028667,0.028667,0.0,0.0,0.0,0.0,0.0,26.8255,0.9855
7,600,pretrain,0.020559,0.020559,0.0,0.0,0.0,0.0,0.0,30.4157,0.9848
7,620,pretrain,0.036589,0.036589,0.0,0.0,0.0,0.0,0.0,24.4011,0.9543
7,640,pretrain,0.01566,0.01566,0.0,0.0,0.0,0.0,0.0,33.0571,0.9933
7,660,pretrain,0.018406,0.018406,0.0,0.0,0.0,0.0,0.0,31.5739,0.9956
7,680,pretrain,0.027954,0.027954,0.0,0.0,0.0,0.0,0.0,28.9326,0.979
7,700,pretrain,0.020219,0.020219,0.0,0.0,0.0,0.0,0.0,30.5704,0.9907
7,720,pretrain,0.027008,0.027008,0.0,0.0,0.0,0.0,0.0,27.6158,0.9877
7,740,pretrain,0.022592,0.022592,0.0,0.0,0.0,0.0,0.0,29.4798,0.986
7,760,pretrain,0.023451,0.023451,0.0,0.0,0.0,0.0,0.0,30.4122,0.9927
7,780,pretrain,0.019583,0.019583,0.0,0.0,0.0,0.0,0.0,31.0048,0.9903
7,800,pretrain,0.018623,0.018623,0.0,0.0,0.0,0.0,0.0,31.6751,0.9904
7,820,pretrain,0.021165,0.021165,0.0,0.0,0.0,0.0,0.0,30.0167,0.9928
7,840,pretrain,0.019052,0.019052,0.0,0.0,0.0,0.0,0.0,32.3042,0.9933
7,860,pretrain,0.012158,0.012158,0.0,0.0,0.0,0.0,0.0,34.7094,0.9934
7,880,pretrain,0.01573,0.01573,0.0,0.0,0.0,0.0,0.0,33.6012,0.9924
7,900,pretrain,0.021427,0.021427,0.0,0.0,0.0,0.0,0.0,30.8034,0.9944
7,920,pretrain,0.020897,0.020897,0.0,0.0,0.0,0.0,0.0,28.5854,0.9703
7,940,pretrain,0.017502,0.017502,0.0,0.0,0.0,0.0,0.0,31.48,0.9922
7,960,pretrain,0.016091,0.016091,0.0,0.0,0.0,0.0,0.0,31.5002,0.9931
7,980,pretrain,0.030133,0.030133,0.0,0.0,0.0,0.0,0.0,27.007,0.9769
7,1000,pretrain,0.026432,0.026432,0.0,0.0,0.0,0.0,0.0,27.2182,0.972
7,1020,pretrain,0.019616,0.019616,0.0,0.0,0.0,0.0,0.0,28.2446,0.9922
7,1040,pretrain,0.026633,0.026633,0.0,0.0,0.0,0.0,0.0,25.155,0.9828
7,1060,pretrain,0.022684,0.022684,0.0,0.0,0.0,0.0,0.0,27.5742,0.9793
7,1080,pretrain,0.029918,0.029918,0.0,0.0,0.0,0.0,0.0,26.476,0.9755
7,1100,pretrain,0.030532,0.030532,0.0,0.0,0.0,0.0,0.0,26.3333,0.9771
7,1120,pretrain,0.024006,0.024006,0.0,0.0,0.0,0.0,0.0,28.3215,0.984
7,1140,pretrain,0.022241,0.022241,0.0,0.0,0.0,0.0,0.0,29.9954,0.9885
7,1160,pretrain,0.017384,0.017384,0.0,0.0,0.0,0.0,0.0,30.9651,0.9953
7,1180,pretrain,0.024448,0.024448,0.0,0.0,0.0,0.0,0.0,28.6956,0.979
7,1200,pretrain,0.018877,0.018877,0.0,0.0,0.0,0.0,0.0,30.6517,0.982
7,1220,pretrain,0.022345,0.022345,0.0,0.0,0.0,0.0,0.0,29.2263,0.9875
7,1240,pretrain,0.020421,0.020421,0.0,0.0,0.0,0.0,0.0,30.0504,0.9883
7,1260,pretrain,0.017881,0.017881,0.0,0.0,0.0,0.0,0.0,31.9908,0.9929
7,1280,pretrain,0.024812,0.024812,0.0,0.0,0.0,0.0,0.0,28.5394,0.9806
7,1300,pretrain,0.034127,0.034127,0.0,0.0,0.0,0.0,0.0,24.8792,0.9733
7,1320,pretrain,0.014859,0.014859,0.0,0.0,0.0,0.0,0.0,33.5734,0.9974
7,1340,pretrain,0.026964,0.026964,0.0,0.0,0.0,0.0,0.0,27.6659,0.99
7,1360,pretrain,0.014869,0.014869,0.0,0.0,0.0,0.0,0.0,33.8517,0.9936
7,1380,pretrain,0.029597,0.029597,0.0,0.0,0.0,0.0,0.0,27.3193,0.9828
7,1400,pretrain,0.023239,0.023239,0.0,0.0,0.0,0.0,0.0,28.725,0.9867
7,1420,pretrain,0.03288,0.03288,0.0,0.0,0.0,0.0,0.0,25.6606,0.9789
7,1440,pretrain,0.028277,0.028277,0.0,0.0,0.0,0.0,0.0,27.3311,0.9862
7,1460,pretrain,0.02514,0.02514,0.0,0.0,0.0,0.0,0.0,28.5889,0.985
7,1480,pretrain,0.020604,0.020604,0.0,0.0,0.0,0.0,0.0,29.7164,0.9896
7,1500,pretrain,0.026215,0.026215,0.0,0.0,0.0,0.0,0.0,28.6488,0.9934
7,1520,pretrain,0.032931,0.032931,0.0,0.0,0.0,0.0,0.0,26.4678,0.976
7,1540,pretrain,0.014855,0.014855,0.0,0.0,0.0,0.0,0.0,33.3942,0.9856
7,1560,pretrain,0.017184,0.017184,0.0,0.0,0.0,0.0,0.0,32.2446,0.996
7,1580,pretrain,0.034921,0.034921,0.0,0.0,0.0,0.0,0.0,25.6728,0.9514
7,1600,pretrain,0.019943,0.019943,0.0,0.0,0.0,0.0,0.0,30.1479,0.9929
7,1620,pretrain,0.01859,0.01859,0.0,0.0,0.0,0.0,0.0,30.5618,0.986
7,1640,pretrain,0.017047,0.017047,0.0,0.0,0.0,0.0,0.0,31.9696,0.9948
7,1660,pretrain,0.013772,0.013772,0.0,0.0,0.0,0.0,0.0,34.5671,0.9964
7,1680,pretrain,0.014961,0.014961,0.0,0.0,0.0,0.0,0.0,33.8684,0.9944
7,1700,pretrain,0.017616,0.017616,0.0,0.0,0.0,0.0,0.0,33.1125,0.9947
7,1720,pretrain,0.019549,0.019549,0.0,0.0,0.0,0.0,0.0,30.6966,0.9943
7,1740,pretrain,0.026567,0.026567,0.0,0.0,0.0,0.0,0.0,28.2198,0.9703
7,1760,pretrain,0.025459,0.025459,0.0,0.0,0.0,0.0,0.0,27.5554,0.9859
7,1780,pretrain,0.010699,0.010699,0.0,0.0,0.0,0.0,0.0,36.6411,0.9957
7,1800,pretrain,0.013176,0.013176,0.0,0.0,0.0,0.0,0.0,34.7455,0.9945
7,1820,pretrain,0.030066,0.030066,0.0,0.0,0.0,0.0,0.0,26.5188,0.9639
7,1840,pretrain,0.013828,0.013828,0.0,0.0,0.0,0.0,0.0,34.0824,0.9958
7,1860,pretrain,0.019975,0.019975,0.0,0.0,0.0,0.0,0.0,31.4271,0.9933
7,1880,pretrain,0.014573,0.014573,0.0,0.0,0.0,0.0,0.0,34.2335,0.9966
7,1900,pretrain,0.039723,0.039723,0.0,0.0,0.0,0.0,0.0,24.6706,0.9711
7,1920,pretrain,0.031203,0.031203,0.0,0.0,0.0,0.0,0.0,26.5372,0.9696
7,1940,pretrain,0.011461,0.011461,0.0,0.0,0.0,0.0,0.0,35.9117,0.9968
7,1960,pretrain,0.01444,0.01444,0.0,0.0,0.0,0.0,0.0,33.4839,0.9905
7,1980,pretrain,0.024429,0.024429,0.0,0.0,0.0,0.0,0.0,28.4764,0.9823
7,2000,pretrain,0.028579,0.028579,0.0,0.0,0.0,0.0,0.0,28.5621,0.9919
7,2020,pretrain,0.023605,0.023605,0.0,0.0,0.0,0.0,0.0,28.8363,0.9856
7,2040,pretrain,0.031483,0.031483,0.0,0.0,0.0,0.0,0.0,25.8383,0.9788
7,2060,pretrain,0.025099,0.025099,0.0,0.0,0.0,0.0,0.0,28.2376,0.9772
7,2080,pretrain,0.012121,0.012121,0.0,0.0,0.0,0.0,0.0,35.0872,0.9958
7,2100,pretrain,0.021992,0.021992,0.0,0.0,0.0,0.0,0.0,29.3915,0.9878
7,2120,pretrain,0.019451,0.019451,0.0,0.0,0.0,0.0,0.0,28.3632,0.9851
7,2140,pretrain,0.018938,0.018938,0.0,0.0,0.0,0.0,0.0,32.3218,0.9941
7,2160,pretrain,0.021961,0.021961,0.0,0.0,0.0,0.0,0.0,30.3979,0.9849
7,2180,pretrain,0.022589,0.022589,0.0,0.0,0.0,0.0,0.0,28.7273,0.9906
7,2200,pretrain,0.018713,0.018713,0.0,0.0,0.0,0.0,0.0,31.8315,0.9927
7,2220,pretrain,0.029282,0.029282,0.0,0.0,0.0,0.0,0.0,27.7619,0.985
7,2240,pretrain,0.025046,0.025046,0.0,0.0,0.0,0.0,0.0,28.1844,0.9815
7,2260,pretrain,0.014764,0.014764,0.0,0.0,0.0,0.0,0.0,33.7899,0.9964
7,2280,pretrain,0.029922,0.029922,0.0,0.0,0.0,0.0,0.0,26.7527,0.9711
7,2300,pretrain,0.025978,0.025978,0.0,0.0,0.0,0.0,0.0,26.9588,0.9748
7,2320,pretrain,0.02349,0.02349,0.0,0.0,0.0,0.0,0.0,28.8632,0.9835
7,2340,pretrain,0.011793,0.011793,0.0,0.0,0.0,0.0,0.0,35.995,0.9941
7,2360,pretrain,0.021755,0.021755,0.0,0.0,0.0,0.0,0.0,30.1994,0.9942
7,2380,pretrain,0.01702,0.01702,0.0,0.0,0.0,0.0,0.0,32.5405,0.9937
7,2400,pretrain,0.014427,0.014427,0.0,0.0,0.0,0.0,0.0,34.2774,0.9974
7,2420,pretrain,0.022535,0.022535,0.0,0.0,0.0,0.0,0.0,30.9248,0.9935
7,2440,pretrain,0.014152,0.014152,0.0,0.0,0.0,0.0,0.0,34.0746,0.9928
7,2460,pretrain,0.017488,0.017488,0.0,0.0,0.0,0.0,0.0,31.7022,0.989
7,2480,pretrain,0.020379,0.020379,0.0,0.0,0.0,0.0,0.0,30.5584,0.9945
8,0,pretrain,0.025227,0.025227,0.0,0.0,0.0,0.0,0.0,28.8395,0.9887
8,20,pretrain,0.017846,0.017846,0.0,0.0,0.0,0.0,0.0,32.1241,0.9951
8,40,pretrain,0.01557,0.01557,0.0,0.0,0.0,0.0,0.0,32.6825,0.9946
8,60,pretrain,0.018993,0.018993,0.0,0.0,0.0,0.0,0.0,30.2058,0.9882
8,80,pretrain,0.026631,0.026631,0.0,0.0,0.0,0.0,0.0,28.2687,0.9872
8,100,pretrain,0.019626,0.019626,0.0,0.0,0.0,0.0,0.0,32.0708,0.9858
8,120,pretrain,0.014713,0.014713,0.0,0.0,0.0,0.0,0.0,33.8971,0.9877
8,140,pretrain,0.027326,0.027326,0.0,0.0,0.0,0.0,0.0,28.5036,0.9859
8,160,pretrain,0.019226,0.019226,0.0,0.0,0.0,0.0,0.0,30.0831,0.9881
8,180,pretrain,0.02681,0.02681,0.0,0.0,0.0,0.0,0.0,26.9441,0.9857
8,200,pretrain,0.013694,0.013694,0.0,0.0,0.0,0.0,0.0,33.7901,0.9906
8,220,pretrain,0.048189,0.048189,0.0,0.0,0.0,0.0,0.0,22.2246,0.9302
8,240,pretrain,0.027233,0.027233,0.0,0.0,0.0,0.0,0.0,27.6301,0.9834
8,260,pretrain,0.025681,0.025681,0.0,0.0,0.0,0.0,0.0,28.578,0.9887
8,280,pretrain,0.02595,0.02595,0.0,0.0,0.0,0.0,0.0,27.3956,0.9768
8,300,pretrain,0.025687,0.025687,0.0,0.0,0.0,0.0,0.0,29.5935,0.9496
8,320,pretrain,0.028911,0.028911,0.0,0.0,0.0,0.0,0.0,27.3057,0.9903
8,340,pretrain,0.02931,0.02931,0.0,0.0,0.0,0.0,0.0,26.9422,0.9833
8,360,pretrain,0.021529,0.021529,0.0,0.0,0.0,0.0,0.0,29.9053,0.9891
8,380,pretrain,0.024139,0.024139,0.0,0.0,0.0,0.0,0.0,30.0772,0.991
8,400,pretrain,0.031007,0.031007,0.0,0.0,0.0,0.0,0.0,26.7501,0.9592
8,420,pretrain,0.016124,0.016124,0.0,0.0,0.0,0.0,0.0,33.1077,0.993
8,440,pretrain,0.015759,0.015759,0.0,0.0,0.0,0.0,0.0,32.9791,0.9956
8,460,pretrain,0.018603,0.018603,0.0,0.0,0.0,0.0,0.0,31.5278,0.9938
8,480,pretrain,0.01929,0.01929,0.0,0.0,0.0,0.0,0.0,31.6587,0.9951
8,500,pretrain,0.014314,0.014314,0.0,0.0,0.0,0.0,0.0,33.4636,0.9946
8,520,pretrain,0.019787,0.019787,0.0,0.0,0.0,0.0,0.0,31.7349,0.9895
8,540,pretrain,0.022801,0.022801,0.0,0.0,0.0,0.0,0.0,27.969,0.9663
8,560,pretrain,0.015749,0.015749,0.0,0.0,0.0,0.0,0.0,31.7489,0.9889
8,580,pretrain,0.027901,0.027901,0.0,0.0,0.0,0.0,0.0,27.9318,0.9829
8,600,pretrain,0.016674,0.016674,0.0,0.0,0.0,0.0,0.0,32.3937,0.9966
8,620,pretrain,0.018313,0.018313,0.0,0.0,0.0,0.0,0.0,31.465,0.9944
8,640,pretrain,0.02235,0.02235,0.0,0.0,0.0,0.0,0.0,29.0448,0.9885
8,660,pretrain,0.020359,0.020359,0.0,0.0,0.0,0.0,0.0,29.8484,0.9825
8,680,pretrain,0.017621,0.017621,0.0,0.0,0.0,0.0,0.0,31.5843,0.9935
8,700,pretrain,0.026935,0.026935,0.0,0.0,0.0,0.0,0.0,27.3224,0.9811
8,720,pretrain,0.031161,0.031161,0.0,0.0,0.0,0.0,0.0,25.7905,0.9851
8,740,pretrain,0.031075,0.031075,0.0,0.0,0.0,0.0,0.0,27.782,0.9843
8,760,pretrain,0.019503,0.019503,0.0,0.0,0.0,0.0,0.0,30.3348,0.9902
8,780,pretrain,0.021353,0.021353,0.0,0.0,0.0,0.0,0.0,31.0151,0.9935
8,800,pretrain,0.030429,0.030429,0.0,0.0,0.0,0.0,0.0,26.189,0.9806
8,820,pretrain,0.022754,0.022754,0.0,0.0,0.0,0.0,0.0,30.5394,0.9793
8,840,pretrain,0.027144,0.027144,0.0,0.0,0.0,0.0,0.0,27.8955,0.9769
8,860,pretrain,0.027282,0.027282,0.0,0.0,0.0,0.0,0.0,28.6598,0.983
8,880,pretrain,0.031579,0.031579,0.0,0.0,0.0,0.0,0.0,27.8932,0.9937
8,900,pretrain,0.034362,0.034362,0.0,0.0,0.0,0.0,0.0,25.0315,0.969
8,920,pretrain,0.023545,0.023545,0.0,0.0,0.0,0.0,0.0,29.3529,0.9839
8,940,pretrain,0.017129,0.017129,0.0,0.0,0.0,0.0,0.0,32.4688,0.9887
8,960,pretrain,0.038087,0.038087,0.0,0.0,0.0,0.0,0.0,24.3767,0.9733
8,980,pretrain,0.035013,0.035013,0.0,0.0,0.0,0.0,0.0,26.0201,0.9837
8,1000,pretrain,0.039345,0.039345,0.0,0.0,0.0,0.0,0.0,23.7834,0.9576
8,1020,pretrain,0.016471,0.016471,0.0,0.0,0.0,0.0,0.0,32.0129,0.9892
8,1040,pretrain,0.012515,0.012515,0.0,0.0,0.0,0.0,0.0,35.4093,0.9957
8,1060,pretrain,0.011167,0.011167,0.0,0.0,0.0,0.0,0.0,36.6742,0.9864
8,1080,pretrain,0.026043,0.026043,0.0,0.0,0.0,0.0,0.0,27.862,0.989
8,1100,pretrain,0.023342,0.023342,0.0,0.0,0.0,0.0,0.0,29.2806,0.9912
8,1120,pretrain,0.023479,0.023479,0.0,0.0,0.0,0.0,0.0,28.4472,0.9838
8,1140,pretrain,0.025439,0.025439,0.0,0.0,0.0,0.0,0.0,27.3575,0.9833
8,1160,pretrain,0.028276,0.028276,0.0,0.0,0.0,0.0,0.0,27.3733,0.9817
8,1180,pretrain,0.034215,0.034215,0.0,0.0,0.0,0.0,0.0,25.9622,0.9821
8,1200,pretrain,0.012305,0.012305,0.0,0.0,0.0,0.0,0.0,34.6262,0.9978
8,1220,pretrain,0.01775,0.01775,0.0,0.0,0.0,0.0,0.0,30.6068,0.9846
8,1240,pretrain,0.025194,0.025194,0.0,0.0,0.0,0.0,0.0,29.1408,0.9771
8,1260,pretrain,0.014679,0.014679,0.0,0.0,0.0,0.0,0.0,33.2875,0.9953
8,1280,pretrain,0.022038,0.022038,0.0,0.0,0.0,0.0,0.0,30.709,0.9944
8,1300,pretrain,0.024721,0.024721,0.0,0.0,0.0,0.0,0.0,28.9245,0.9776
8,1320,pretrain,0.024275,0.024275,0.0,0.0,0.0,0.0,0.0,29.7011,0.991
8,1340,pretrain,0.0226,0.0226,0.0,0.0,0.0,0.0,0.0,29.6916,0.9906
8,1360,pretrain,0.019945,0.019945,0.0,0.0,0.0,0.0,0.0,30.7136,0.9873
8,1380,pretrain,0.02404,0.02404,0.0,0.0,0.0,0.0,0.0,27.4503,0.9786
8,1400,pretrain,0.02051,0.02051,0.0,0.0,0.0,0.0,0.0,30.0773,0.9846
8,1420,pretrain,0.015694,0.015694,0.0,0.0,0.0,0.0,0.0,33.4984,0.9939
8,1440,pretrain,0.030437,0.030437,0.0,0.0,0.0,0.0,0.0,25.4854,0.9592
8,1460,pretrain,0.034723,0.034723,0.0,0.0,0.0,0.0,0.0,25.2652,0.9787
8,1480,pretrain,0.020881,0.020881,0.0,0.0,0.0,0.0,0.0,30.809,0.9878
8,1500,pretrain,0.026191,0.026191,0.0,0.0,0.0,0.0,0.0,28.7878,0.9897
8,1520,pretrain,0.020389,0.020389,0.0,0.0,0.0,0.0,0.0,30.3813,0.9914
8,1540,pretrain,0.018204,0.018204,0.0,0.0,0.0,0.0,0.0,31.5492,0.9948
8,1560,pretrain,0.027311,0.027311,0.0,0.0,0.0,0.0,0.0,27.1414,0.9693
8,1580,pretrain,0.016889,0.016889,0.0,0.0,0.0,0.0,0.0,32.4188,0.9931
8,1600,pretrain,0.0196,0.0196,0.0,0.0,0.0,0.0,0.0,30.74,0.9888
8,1620,pretrain,0.024775,0.024775,0.0,0.0,0.0,0.0,0.0,28.3652,0.9795
8,1640,pretrain,0.030872,0.030872,0.0,0.0,0.0,0.0,0.0,26.6502,0.9751
8,1660,pretrain,0.021018,0.021018,0.0,0.0,0.0,0.0,0.0,30.5633,0.9905
8,1680,pretrain,0.016674,0.016674,0.0,0.0,0.0,0.0,0.0,31.5247,0.9957
8,1700,pretrain,0.023042,0.023042,0.0,0.0,0.0,0.0,0.0,28.7731,0.989
8,1720,pretrain,0.017348,0.017348,0.0,0.0,0.0,0.0,0.0,31.5739,0.9927
8,1740,pretrain,0.019434,0.019434,0.0,0.0,0.0,0.0,0.0,31.7316,0.9947
8,1760,pretrain,0.018314,0.018314,0.0,0.0,0.0,0.0,0.0,31.361,0.9919
8,1780,pretrain,0.018363,0.018363,0.0,0.0,0.0,0.0,0.0,31.9057,0.9926
8,1800,pretrain,0.019942,0.019942,0.0,0.0,0.0,0.0,0.0,29.115,0.9862
8,1820,pretrain,0.016506,0.016506,0.0,0.0,0.0,0.0,0.0,32.2062,0.9923
8,1840,pretrain,0.025127,0.025127,0.0,0.0,0.0,0.0,0.0,28.3321,0.9867
8,1860,pretrain,0.024389,0.024389,0.0,0.0,0.0,0.0,0.0,28.3943,0.9821
8,1880,pretrain,0.017773,0.017773,0.0,0.0,0.0,0.0,0.0,30.884,0.9858
8,1900,pretrain,0.014968,0.014968,0.0,0.0,0.0,0.0,0.0,33.5824,0.9957
8,1920,pretrain,0.01908,0.01908,0.0,0.0,0.0,0.0,0.0,30.4635,0.9858
8,1940,pretrain,0.023587,0.023587,0.0,0.0,0.0,0.0,0.0,28.6192,0.9904
8,1960,pretrain,0.018805,0.018805,0.0,0.0,0.0,0.0,0.0,31.9434,0.9968
8,1980,pretrain,0.029464,0.029464,0.0,0.0,0.0,0.0,0.0,26.1389,0.9832
8,2000,pretrain,0.015429,0.015429,0.0,0.0,0.0,0.0,0.0,33.3611,0.9966
8,2020,pretrain,0.022597,0.022597,0.0,0.0,0.0,0.0,0.0,29.4988,0.9882
8,2040,pretrain,0.028112,0.028112,0.0,0.0,0.0,0.0,0.0,26.3757,0.9733
8,2060,pretrain,0.012034,0.012034,0.0,0.0,0.0,0.0,0.0,35.1091,0.9959
8,2080,pretrain,0.025812,0.025812,0.0,0.0,0.0,0.0,0.0,28.4205,0.9843
8,2100,pretrain,0.019774,0.019774,0.0,0.0,0.0,0.0,0.0,28.7943,0.9848
8,2120,pretrain,0.025196,0.025196,0.0,0.0,0.0,0.0,0.0,28.3826,0.9811
8,2140,pretrain,0.01409,0.01409,0.0,0.0,0.0,0.0,0.0,34.1798,0.9937
8,2160,pretrain,0.020288,0.020288,0.0,0.0,0.0,0.0,0.0,31.5208,0.9935
8,2180,pretrain,0.027503,0.027503,0.0,0.0,0.0,0.0,0.0,27.8744,0.9871
8,2200,pretrain,0.017732,0.017732,0.0,0.0,0.0,0.0,0.0,32.4902,0.9957
8,2220,pretrain,0.020299,0.020299,0.0,0.0,0.0,0.0,0.0,30.7894,0.9868
8,2240,pretrain,0.02492,0.02492,0.0,0.0,0.0,0.0,0.0,28.5095,0.9578
8,2260,pretrain,0.019325,0.019325,0.0,0.0,0.0,0.0,0.0,32.0198,0.963
8,2280,pretrain,0.024232,0.024232,0.0,0.0,0.0,0.0,0.0,28.3732,0.9888
8,2300,pretrain,0.016768,0.016768,0.0,0.0,0.0,0.0,0.0,31.9721,0.9945
8,2320,pretrain,0.028888,0.028888,0.0,0.0,0.0,0.0,0.0,26.3791,0.9746
